fid,osm_id,code,fclass,name
18701,"1069610889",7215,orchard,
18702,"1069610890",7215,orchard,
18703,"1069610891",7215,orchard,
18704,"1069610893",7215,orchard,
18705,"1069610894",7215,orchard,
18706,"1069610899",7215,orchard,
18707,"1069610900",7215,orchard,
18708,"1069610905",7215,orchard,
18709,"1069611630",7215,orchard,
18710,"1069611631",7215,orchard,
18711,"1069611632",7215,orchard,
18712,"1069611633",7215,orchard,
18713,"1069611638",7215,orchard,
18714,"1069611640",7215,orchard,
18715,"1069612906",7215,orchard,
18716,"1069612907",7215,orchard,
18717,"1069612908",7215,orchard,
18718,"1069612910",7217,scrub,
18719,"1069612911",7217,scrub,
18720,"1069612912",7215,orchard,
18721,"1069612919",7215,orchard,
18722,"1069612920",7215,orchard,
18723,"1069613086",7215,orchard,
18724,"1069614267",7215,orchard,
18725,"1069614276",7215,orchard,
18726,"1069827739",7215,orchard,
18727,"1069828949",7217,scrub,
18728,"1069828950",7215,orchard,
18729,"1069831759",7215,orchard,
18730,"1069831760",7217,scrub,
18731,"1069831761",7217,scrub,
18732,"1069831762",7217,scrub,
18733,"1069831763",7217,scrub,
18734,"1069831764",7217,scrub,
18735,"1069857450",7217,scrub,
18736,"1069933691",7217,scrub,
18737,"1069933692",7217,scrub,
18738,"1069933693",7217,scrub,
18739,"1069933694",7217,scrub,
18740,"1069937660",7219,heath,
18741,"1069941621",7217,scrub,
18742,"1069941624",7217,scrub,
18743,"1070264248",7217,scrub,
18744,"1070264255",7217,scrub,
18745,"1070270020",7217,scrub,
18746,"1070272749",7217,scrub,
18747,"1070272750",7217,scrub,
18748,"1070283381",7217,scrub,
18749,"1070283382",7229,farmland,
18751,"1071010635",7217,scrub,
18752,"1071013343",7217,scrub,
18753,"1071031158",7201,forest,
18754,"1071473834",7202,park,
18755,"1071510293",7217,scrub,
18756,"1071527136",7215,orchard,
18757,"1071527140",7208,meadow,
18759,"1071527142",7215,orchard,
18760,"1071527143",7215,orchard,
18761,"1071527144",7215,orchard,
18762,"1071527145",7208,meadow,
18763,"1071527146",7208,meadow,
18764,"1071527150",7208,meadow,
18765,"1071527151",7217,scrub,
18766,"1071527153",7208,meadow,
18767,"1071527154",7208,meadow,
18768,"1071527155",7208,meadow,
18769,"1071528615",7215,orchard,
18770,"1071528616",7215,orchard,
18771,"1071541715",7218,grass,
18772,"1071541716",7218,grass,
18773,"1071542796",7217,scrub,
18774,"1071575736",7217,scrub,
18775,"1071575737",7217,scrub,
18776,"1071575738",7208,meadow,
18777,"1071575740",7208,meadow,
18778,"1071575741",7208,meadow,
18779,"1071582236",7217,scrub,
18782,"1072317746",7217,scrub,
18783,"1072317747",7217,scrub,
18784,"1072317751",7228,farmyard,
18785,"1072317752",7229,farmland,
18786,"1072324917",7217,scrub,
18787,"1072324918",7217,scrub,
18788,"1072324919",7217,scrub,
18790,"1072575373",7217,scrub,
18791,"1072575374",7208,meadow,
18792,"1072575375",7215,orchard,
18793,"1072575376",7215,orchard,
18794,"1072575377",7215,orchard,
18795,"1072575378",7215,orchard,
18796,"1072575379",7217,scrub,
18797,"1072575380",7217,scrub,
18798,"1072575381",7215,orchard,
18799,"1072575382",7215,orchard,
18800,"1072575383",7215,orchard,
18801,"1072575384",7215,orchard,
18802,"1072575385",7215,orchard,
18803,"1072575386",7215,orchard,
18804,"1072575387",7215,orchard,
18805,"1072575388",7215,orchard,
18806,"1072575389",7215,orchard,
18807,"1072575390",7215,orchard,
18808,"1072575391",7215,orchard,
18809,"1072575393",7215,orchard,
18810,"1072575394",7215,orchard,
18811,"1072575395",7215,orchard,
18812,"1072575396",7215,orchard,
18813,"1072575397",7215,orchard,
18814,"1072575399",7215,orchard,
18815,"1072575400",7215,orchard,
18816,"1072575401",7215,orchard,
18817,"14284150",7217,scrub,
18818,"1072575404",7215,orchard,
18819,"1072575405",7215,orchard,
18820,"1072575406",7215,orchard,
18821,"1072575409",7215,orchard,
18822,"1072575410",7215,orchard,
18823,"1072575413",7215,orchard,
18824,"1072575414",7215,orchard,
18825,"1072575415",7215,orchard,
18826,"1072575416",7215,orchard,
18827,"1072575417",7215,orchard,
18828,"1072575418",7215,orchard,
18829,"1072575420",7215,orchard,
18830,"1072575425",7215,orchard,
18831,"1072575426",7215,orchard,
18832,"1072575427",7215,orchard,
18833,"1072575428",7215,orchard,
18834,"1072575439",7215,orchard,
18835,"1072575440",7215,orchard,
18836,"1072575441",7215,orchard,
18837,"1072575442",7215,orchard,
18838,"1072575445",7217,scrub,
18839,"1072575469",7215,orchard,
18840,"1072575470",7215,orchard,
18841,"1072575471",7215,orchard,
18842,"1072575487",7215,orchard,
18843,"1072582763",7217,scrub,
18844,"1072582764",7217,scrub,
18845,"1072606740",7229,farmland,
18846,"1072606743",7217,scrub,
18847,"1072606745",7217,scrub,
18848,"1072622911",7217,scrub,
18849,"1072622912",7217,scrub,
18850,"1072622913",7217,scrub,
18851,"1072829403",7218,grass,
18852,"1072829407",7218,grass,
18853,"1073022003",7229,farmland,
18854,"1073192063",7202,park,
18855,"1073192064",7202,park,
18856,"1073408020",7202,park,
18857,"1073408821",7202,park,
18859,"1073585673",7215,orchard,
18860,"1073593540",7208,meadow,
18861,"1073593541",7208,meadow,
18862,"1073593640",7208,meadow,
18864,"1073911693",7215,orchard,
18865,"1074159948",7229,farmland,
18866,"1074159950",7229,farmland,
18867,"1074159951",7229,farmland,
18868,"1074159952",7229,farmland,
18869,"1074239140",7215,orchard,
18870,"1074239144",7215,orchard,
18871,"1074239146",7229,farmland,
18872,"1074239150",7215,orchard,
18873,"1074239151",7229,farmland,
18874,"1074239152",7215,orchard,
18875,"1074239154",7215,orchard,
18876,"1074239155",7215,orchard,
18877,"1074239161",7215,orchard,
18878,"1074239162",7229,farmland,
18879,"1074239163",7229,farmland,
18880,"1074239164",7217,scrub,
18881,"1074239165",7217,scrub,
18882,"1074239167",7217,scrub,
18883,"1074239168",7217,scrub,
18884,"1074239169",7229,farmland,
18885,"1074239176",7217,scrub,
18886,"1074239177",7217,scrub,
18887,"1074239178",7215,orchard,
18888,"1074239195",7215,orchard,
18889,"1074239197",7229,farmland,
18890,"1074239202",7217,scrub,
18891,"1074240680",7215,orchard,
18892,"1074240681",7215,orchard,
18893,"1074240687",7208,meadow,
18894,"1074240690",7215,orchard,
18895,"1074240691",7208,meadow,
18896,"1074240692",7208,meadow,
18897,"1074465106",7229,farmland,
18898,"1074465107",7229,farmland,
18899,"1074465110",7228,farmyard,
18900,"1074465111",7228,farmyard,
18901,"12389206",7229,farmland,
18902,"1074465112",7215,orchard,
18903,"1074465118",7228,farmyard,
18904,"1074465121",7228,farmyard,
18905,"1074465122",7228,farmyard,
18906,"14306545",7201,forest,
18907,"1074465133",7229,farmland,
18908,"1074465136",7215,orchard,
18909,"1074465146",7201,forest,
18910,"1074465147",7201,forest,
18911,"1074465149",7215,orchard,
18912,"1074465150",7201,forest,
18913,"14306546",7229,farmland,
18914,"1074465153",7229,farmland,
18915,"1074465154",7229,farmland,
18916,"1074465156",7215,orchard,
18917,"1074465159",7229,farmland,
18918,"1074465169",7215,orchard,
18919,"1074465173",7229,farmland,
18920,"1074465177",7215,orchard,
18921,"1074465179",7229,farmland,
18922,"1074465190",7229,farmland,
18923,"1074465197",7201,forest,
18925,"1076343124",7217,scrub,
18926,"1076368372",7217,scrub,
18927,"1076387209",7217,scrub,
18928,"1076389469",7201,forest,
18930,"1076826968",7217,scrub,
18931,"1076826969",7217,scrub,
18932,"1076826971",7229,farmland,
18933,"1076826972",7228,farmyard,
18934,"1076839187",7217,scrub,
18935,"1076839188",7217,scrub,
18936,"1076839189",7217,scrub,
18937,"1076839191",7228,farmyard,
18938,"1076839192",7217,scrub,
18939,"1076839193",7217,scrub,
18940,"1076839194",7217,scrub,
18941,"1076839197",7217,scrub,
18942,"1076839199",7217,scrub,
18943,"1076849126",7217,scrub,
18944,"1076849127",7217,scrub,
18945,"1076849128",7217,scrub,
18946,"1076849129",7228,farmyard,
18950,"1078513134",7218,grass,
18951,"1078550089",7202,park,Greco Mare Villas Park
18952,"1079229625",7202,park,Πάρκο Παραλίας Μάντη
18953,"1079229629",7202,park,Παραλιακό Πάρκο Αγίας Νάπας
18954,"1079233062",7229,farmland,
18955,"1079233064",7217,scrub,
18956,"1080702561",7202,park,Paphos Chinese Garden
18958,"1080939124",7217,scrub,
18959,"1081186506",7215,orchard,
18960,"1081186527",7229,farmland,
18961,"1081319348",7202,park,Γρηγόρης Αυξεντίου
18963,"1081739500",7217,scrub,
18964,"1081739501",7217,scrub,
18965,"1081794787",7229,farmland,
18966,"1081794788",7228,farmyard,
18969,"1082072095",7215,orchard,
18970,"1082072096",7215,orchard,
18971,"1082072097",7215,orchard,
18972,"1082072101",7215,orchard,
18973,"1082072102",7215,orchard,
18974,"1082072104",7215,orchard,
18975,"1082072105",7215,orchard,
18976,"1082072107",7215,orchard,
18977,"1082072108",7215,orchard,
18978,"1082072111",7215,orchard,
18979,"1082072112",7215,orchard,
18980,"1082072113",7215,orchard,
18981,"1082072114",7215,orchard,
18982,"1082072115",7215,orchard,
18983,"1082072116",7215,orchard,
18984,"1082072117",7215,orchard,
18985,"1082072120",7215,orchard,
18986,"1082072121",7215,orchard,
18987,"1082072122",7215,orchard,
18988,"1082072127",7215,orchard,
18989,"1082072128",7215,orchard,
18990,"1082072129",7215,orchard,
18991,"1082072130",7215,orchard,
18992,"1082072132",7208,meadow,
18993,"1082072133",7208,meadow,
18994,"1082072134",7208,meadow,
18995,"1082072135",7208,meadow,
18996,"1082072136",7208,meadow,
18997,"1082072137",7208,meadow,
18998,"1082072138",7208,meadow,
18999,"1082072139",7208,meadow,
19000,"1082072140",7208,meadow,
19001,"1082072143",7208,meadow,
19002,"1082072145",7208,meadow,
19003,"1082072149",7217,scrub,
19004,"1082072150",7215,orchard,
19005,"1082072151",7215,orchard,
19006,"1082072152",7215,orchard,
19007,"1082072153",7215,orchard,
19008,"1082072154",7215,orchard,
19009,"1082072155",7208,meadow,
19010,"1082072157",7217,scrub,
19011,"1082072158",7217,scrub,
19012,"1082072159",7208,meadow,
19013,"1082072160",7215,orchard,
19014,"1082072163",7215,orchard,
19015,"1082072164",7215,orchard,
19017,"1083320049",7202,park,
19018,"1083578594",7215,orchard,
19019,"1083608099",7201,forest,
19022,"1083608550",7228,farmyard,
19023,"14421256",7229,farmland,
19025,"1084082162",7202,park,
19026,"1084083505",7215,orchard,
19027,"1084086130",7216,vineyard,
19028,"1084086131",7216,vineyard,
19029,"1084088510",7216,vineyard,
19030,"1084088512",7216,vineyard,
19031,"1084088513",7216,vineyard,
19032,"1084092748",7202,park,
19033,"1084096094",7215,orchard,
19035,"1084463756",7215,orchard,
19036,"1084476897",7216,vineyard,
19037,"1084476898",7216,vineyard,
19038,"1084476899",7216,vineyard,
19039,"1084476912",7202,park,
19040,"1084478989",7216,vineyard,
19041,"1084478990",7216,vineyard,
19042,"1084478991",7216,vineyard,
19043,"1084478992",7216,vineyard,
19044,"1084478993",7216,vineyard,
19045,"1084478994",7216,vineyard,
19046,"1084478995",7216,vineyard,
19047,"1084478996",7216,vineyard,
19048,"1084478997",7216,vineyard,
19049,"1084478998",7216,vineyard,
19050,"1084478999",7216,vineyard,
19051,"1084479000",7216,vineyard,
19052,"1084479001",7216,vineyard,
19053,"1084479003",7216,vineyard,
19054,"1084479009",7216,vineyard,
19055,"1084479010",7216,vineyard,
19056,"1084479011",7216,vineyard,
19057,"1084479012",7217,scrub,
19058,"1084479013",7216,vineyard,
19059,"1084479014",7216,vineyard,
19060,"1084479015",7216,vineyard,
19061,"1084592731",7215,orchard,
19062,"1085370261",7202,park,
19063,"1085381603",7202,park,Νεας Γενιας
19064,"1085382704",7202,park,
19065,"1085383166",7202,park,
19066,"1085761542",7202,park,
19067,"1085761543",7202,park,
19068,"1085886818",7215,orchard,
19069,"1085886819",7215,orchard,
19070,"1085886820",7208,meadow,
19071,"1085886821",7215,orchard,
19072,"1085886822",7215,orchard,
19073,"1085886825",7215,orchard,
19074,"1085886826",7215,orchard,
19075,"1085886831",7215,orchard,
19076,"1085888248",7215,orchard,
19077,"1086907387",7201,forest,
19078,"1086907391",7228,farmyard,
19080,"1086948212",7202,park,Πάρκο Κίμωνος
19084,"1088142927",7202,park,
19086,"1088714777",7201,forest,
19087,"1088817779",7217,scrub,
19088,"1088817780",7228,farmyard,
19089,"1088861582",7202,park,
19090,"1088868677",7202,park,
19091,"1088868679",7202,park,
19092,"1088868680",7202,park,
19093,"1088868681",7202,park,
19094,"1089627190",7202,park,
19095,"1089628022",7202,park,
19096,"1089628276",7202,park,
19100,"1091258587",7201,forest,Όαση Αγίας Παρασκευής
19102,"1093296801",7202,park,
19107,"1093300704",7202,park,
19108,"1094039911",7202,park,
19109,"1094064420",7208,meadow,
19110,"1094064421",7208,meadow,
19111,"1094472527",7202,park,
19112,"1094962507",7202,park,
19113,"1095100486",7202,park,
19115,"1096062354",7202,park,
19116,"1096328185",7202,park,Πάρκο Ιωάννη Χατζηπαύλου Ιωαννίδη
19117,"1096513255",7202,park,
19118,"1096623965",7202,park,Krisou Park
19119,"1097025182",7202,park,"Πάρκο ""Δώρας Γιάγκου"""
19120,"1097025183",7202,park,
19122,"1097985906",7201,forest,
19123,"1098003311",7218,grass,
19124,"1098003312",7218,grass,
19125,"1098003313",7218,grass,
19126,"1098003314",7218,grass,
19127,"1098003315",7218,grass,
19128,"1098003316",7218,grass,
19129,"1098003317",7218,grass,
19130,"1098003318",7218,grass,
19131,"1098003319",7218,grass,
19132,"1098003738",7218,grass,
19133,"1098003739",7218,grass,
19134,"1098003740",7218,grass,
19135,"1098003741",7218,grass,
19136,"1098003742",7218,grass,
19137,"1098003743",7218,grass,
19138,"1098003745",7218,grass,
19139,"1098010536",7218,grass,
19140,"1098010537",7218,grass,
19141,"1098010538",7218,grass,
19142,"1098010540",7218,grass,
19143,"1098010542",7218,grass,
19144,"1098010543",7218,grass,
19145,"1098010544",7218,grass,
19146,"1098010545",7218,grass,
19147,"1098010546",7218,grass,
19148,"1098010547",7218,grass,
19149,"1098010548",7218,grass,
19150,"1098010549",7218,grass,
19151,"1098010550",7218,grass,
19152,"1098010551",7218,grass,
19153,"1098010553",7218,grass,
19154,"1098010554",7218,grass,
19155,"1098010555",7218,grass,
19156,"1098010556",7218,grass,
19157,"1098010557",7218,grass,
19158,"1098010558",7218,grass,
19159,"1098010559",7218,grass,
19160,"1098010560",7218,grass,
19161,"1098010561",7218,grass,
19162,"1098010562",7218,grass,
19163,"1098010563",7218,grass,
19164,"1098010564",7218,grass,
19165,"1098010565",7218,grass,
19166,"1098010566",7218,grass,
19167,"1098010567",7218,grass,
19168,"1098010568",7218,grass,
19169,"1098010569",7218,grass,
19170,"1098010570",7218,grass,
19171,"1098010571",7218,grass,
19172,"1098010572",7218,grass,
19173,"1098010573",7218,grass,
19174,"1098010575",7218,grass,
19175,"1098010576",7218,grass,
19176,"1098010577",7218,grass,
19177,"1098010578",7218,grass,
19178,"1098010583",7218,grass,
19179,"1098010584",7218,grass,
19180,"1098010591",7218,grass,
19181,"1098010592",7218,grass,
19182,"1098010594",7218,grass,
19183,"1098010595",7218,grass,
19184,"1098010596",7218,grass,
19185,"1098010597",7218,grass,
19186,"1098010598",7218,grass,
19187,"1098010599",7218,grass,
19188,"1098010600",7218,grass,
19189,"1098010601",7218,grass,
19190,"1098010602",7218,grass,
19191,"1098010606",7218,grass,
19192,"1098010607",7218,grass,
19193,"1098010608",7218,grass,
19194,"1098010609",7218,grass,
19195,"1098010610",7218,grass,
19196,"1098010612",7218,grass,
19197,"1098010613",7218,grass,
19198,"1098010614",7218,grass,
19199,"1098010615",7218,grass,
19200,"1098010616",7218,grass,
19201,"1098011818",7218,grass,
19202,"1098449766",7218,grass,
19203,"1098475527",7202,park,
19204,"1098737585",7202,park,
19205,"1098783659",7202,park,
19206,"1099305933",7201,forest,
19207,"1099355116",7202,park,
19208,"1099363768",7202,park,
19209,"1099363769",7202,park,
19210,"1099363770",7202,park,
19211,"1099363771",7202,park,
19212,"1099363772",7202,park,
19214,"1101901367",7215,orchard,
19215,"1101901369",7215,orchard,
19216,"1101901370",7215,orchard,
19217,"1101901371",7215,orchard,
19218,"1101901372",7215,orchard,
19219,"1101901373",7215,orchard,
19220,"1101901374",7215,orchard,
19221,"1101901375",7215,orchard,
19222,"1101901376",7229,farmland,
19223,"1101905711",7229,farmland,
19224,"1101906014",7229,farmland,
19225,"1101925651",7201,forest,
19226,"1101925688",7215,orchard,
19227,"1101925689",7201,forest,
19228,"1101925690",7229,farmland,
19229,"1101925691",7229,farmland,
19230,"1101925692",7229,farmland,
19231,"1101925693",7229,farmland,
19232,"1101925695",7201,forest,
19233,"1101925697",7201,forest,
19234,"1101929375",7201,forest,
19235,"1101929376",7215,orchard,
19236,"14670812",7217,scrub,
19237,"1101929377",7229,farmland,
19238,"1101929379",7201,forest,
19240,"1102176267",7202,park,
19241,"1102177249",7202,park,
19243,"1102275549",7218,grass,
19244,"1102275550",7218,grass,
19245,"1102275551",7218,grass,
19246,"1102275552",7218,grass,
19248,"1102929739",7218,grass,
19249,"1102929741",7218,grass,
19250,"1102929746",7218,grass,
19251,"1102929747",7217,scrub,
19252,"1103139163",7202,park,
19253,"1103139463",7202,park,
19254,"1103189958",7217,scrub,
19255,"1103189959",7208,meadow,
19256,"1103189961",7208,meadow,
19257,"1103189967",7208,meadow,
19258,"1103189968",7208,meadow,
19259,"1104399158",7218,grass,"15"
19260,"1104399176",7218,grass,"10"
19261,"1105012903",7215,orchard,
19262,"1105012904",7215,orchard,
19263,"1105012905",7229,farmland,
19264,"1105012906",7229,farmland,
19265,"1105012907",7229,farmland,
19266,"1105337014",7202,park,
19267,"1105520321",7202,park,
19269,"1105629545",7202,park,
19270,"1105629547",7202,park,Πάρκο Πλατείας Λιοπετρίου
19275,"1105813507",7202,park,
19278,"1105828701",7202,park,Πάρκο Πλατείας Αυγόρου
19281,"1106113237",7218,grass,
19284,"1106268649",7229,farmland,
19285,"1106268650",7229,farmland,
19286,"1106268651",7215,orchard,
19287,"1106268652",7215,orchard,
19288,"1106268653",7215,orchard,
19289,"1106268654",7229,farmland,
19290,"1106268655",7215,orchard,
19291,"1106268656",7229,farmland,
19292,"1106268657",7229,farmland,
19293,"1106268659",7215,orchard,
19294,"1106268660",7229,farmland,
19295,"1106268661",7229,farmland,
19296,"1106268662",7229,farmland,
19297,"1106268663",7229,farmland,
19298,"1106268664",7229,farmland,
19299,"1106268665",7229,farmland,
19300,"1106268666",7215,orchard,
19302,"1106520383",7218,grass,
19303,"1106921595",7202,park,Παραλιακό Πάρκο Σωτήρας
19304,"1106943324",7202,park,Προσφυγικό Πάρκο Δάσους Άχνας
19305,"1106943668",7202,park,
19307,"1106999951",7202,park,
19308,"1107018181",7202,park,
19309,"1107045622",7202,park,
19317,"1107083385",7202,park,
19318,"1107112092",7202,park,
19321,"1107195423",7202,park,
19326,"1107197094",7202,park,
19327,"1107197099",7202,park,
19328,"1107309753",7217,scrub,
19336,"1108107498",7218,grass,
19338,"1108380379",7229,farmland,
19339,"1108380380",7229,farmland,
19340,"1108380381",7229,farmland,
19341,"1109610537",7202,park,
19343,"1109796065",7202,park,
19344,"1109967633",7229,farmland,
19345,"1109967636",7215,orchard,
19346,"1109967637",7215,orchard,
19347,"1109967638",7215,orchard,
19348,"1109967639",7229,farmland,
19349,"1109967640",7215,orchard,
19350,"1109967643",7215,orchard,
19351,"1109967644",7229,farmland,
19352,"1109967647",7229,farmland,
19353,"1109997734",7229,farmland,
19354,"1109997735",7215,orchard,
19355,"1109997736",7215,orchard,
19356,"1109997737",7215,orchard,
19357,"1109997738",7229,farmland,
19358,"1109997739",7229,farmland,
19359,"1109997740",7215,orchard,
19360,"1109997741",7229,farmland,
19361,"1109997743",7215,orchard,
19362,"1109997744",7215,orchard,
19363,"1109997746",7229,farmland,
19364,"1109997747",7215,orchard,
19365,"1109997748",7229,farmland,
19366,"1110012518",7215,orchard,
19367,"1110012519",7215,orchard,
19368,"1110012520",7215,orchard,
19370,"1110033184",7202,park,
19372,"1110036550",7218,grass,
19373,"1110036551",7218,grass,
19374,"1110036552",7229,farmland,
19375,"1110036553",7218,grass,
19376,"1110036554",7218,grass,
19377,"1110036555",7218,grass,
19380,"1110537141",7218,grass,
19381,"1110537143",7218,grass,
19382,"1110537156",7218,grass,
19383,"1110537533",7218,grass,
19387,"1111157542",7218,grass,
19389,"1111790975",7202,park,Πάρκο Ερετρίας
19390,"1111790976",7202,park,
19391,"1111792002",7202,park,
19392,"1111792343",7202,park,"Πάρκο ""Χαράλαμπου & Ελισάβετ Παντελίδη"""
19394,"1111832646",7229,farmland,
19395,"1111832647",7229,farmland,
19396,"1111832649",7217,scrub,
19397,"1111832652",7229,farmland,
19398,"1111832654",7217,scrub,
19399,"1111832655",7229,farmland,
19400,"1111832656",7228,farmyard,
19401,"1111832657",7217,scrub,
19402,"1111832658",7229,farmland,
19403,"1112010205",7218,grass,
19404,"1112010206",7218,grass,
19405,"1112010207",7218,grass,
19406,"1112010208",7218,grass,
19407,"1112010209",7218,grass,
19408,"1112010210",7218,grass,
19409,"1112010211",7218,grass,
19410,"1112010212",7218,grass,
19411,"1112010213",7218,grass,
19412,"1112010214",7218,grass,
19413,"1112010216",7218,grass,
19414,"1112010217",7218,grass,
19415,"1112010218",7218,grass,
19416,"1112059423",7218,grass,
19417,"1112059424",7229,farmland,
19418,"1112059425",7229,farmland,
19419,"1112059426",7218,grass,
19420,"1112059427",7218,grass,
19421,"1112059428",7218,grass,
19422,"1112059429",7218,grass,
19423,"1112059430",7218,grass,
19424,"1112059431",7218,grass,
19425,"1112059952",7218,grass,
19428,"1112150475",7218,grass,
19429,"1112285329",7217,scrub,
19430,"1112392251",7228,farmyard,
19431,"1112392252",7228,farmyard,
19432,"1112392253",7228,farmyard,
19433,"1112492615",7229,farmland,
19437,"1112492620",7229,farmland,
19440,"1112492623",7229,farmland,
19441,"1112492624",7229,farmland,
19442,"1112492630",7229,farmland,
19443,"1112492631",7217,scrub,
19444,"1112492632",7229,farmland,
19445,"1112492633",7228,farmyard,
19446,"1112492634",7217,scrub,
19447,"1112492641",7229,farmland,
19453,"1112549205",7217,scrub,
19456,"1112900889",7229,farmland,
19459,"1115282866",7218,grass,
19460,"1115285764",7218,grass,
19461,"1115285765",7218,grass,
19462,"1115285766",7218,grass,
19463,"1115507381",7229,farmland,
19464,"1115507382",7218,grass,
19465,"1115507383",7218,grass,
19466,"1115507392",7218,grass,
19467,"1115677723",7229,farmland,
19468,"1116277278",7229,farmland,
19469,"1116277279",7229,farmland,
19470,"1116277280",7229,farmland,
19471,"1116277281",7229,farmland,
19472,"1116637112",7215,orchard,
19473,"1116637113",7215,orchard,
19474,"1116637114",7215,orchard,
19475,"1116637115",7215,orchard,
19476,"1116642020",7215,orchard,
19477,"1116642021",7215,orchard,
19478,"1116642022",7215,orchard,
19479,"1116642023",7215,orchard,
19480,"1116642024",7215,orchard,
19481,"1116642025",7215,orchard,
19482,"1116642026",7215,orchard,
19483,"1116642027",7215,orchard,
19484,"1116642028",7215,orchard,
19485,"1117247056",7215,orchard,
19486,"1117247057",7215,orchard,
19487,"1117247059",7229,farmland,
19488,"1117247060",7215,orchard,
19489,"1117247061",7215,orchard,
19490,"1117247062",7215,orchard,
19491,"1117247063",7215,orchard,
19492,"1117247066",7229,farmland,
19493,"1117247067",7215,orchard,
19494,"1117247068",7215,orchard,
19495,"1117247069",7229,farmland,
19496,"1117247070",7229,farmland,
19497,"1117247071",7215,orchard,
19498,"1117247072",7215,orchard,
19499,"1117247073",7215,orchard,
19500,"1117247074",7215,orchard,
19501,"1117247076",7229,farmland,
19502,"1117247077",7215,orchard,
19503,"1117247078",7215,orchard,
19504,"1117247079",7229,farmland,
19505,"1117340563",7202,park,
19506,"1117682399",7215,orchard,
19507,"1117682400",7215,orchard,
19508,"1117682401",7215,orchard,
19509,"1117682402",7215,orchard,
19510,"1117682403",7215,orchard,
19511,"1117682406",7215,orchard,
19512,"1117682407",7229,farmland,
19513,"1117682408",7215,orchard,
19514,"1117682409",7229,farmland,
19515,"1117682410",7229,farmland,
19516,"1117682411",7215,orchard,
19517,"1117682412",7229,farmland,
19518,"1117682413",7215,orchard,
19519,"1117682414",7215,orchard,
19520,"1117682415",7215,orchard,
19521,"1117682416",7215,orchard,
19522,"1117682417",7215,orchard,
19523,"1117682418",7215,orchard,
19524,"1117682419",7215,orchard,
19525,"1117682420",7215,orchard,
19526,"1117682421",7215,orchard,
19527,"1117682422",7215,orchard,
19528,"1117682423",7215,orchard,
19529,"1117682424",7215,orchard,
19530,"1117682425",7215,orchard,
19531,"1117686844",7218,grass,
19532,"1117686845",7218,grass,
19533,"1117686846",7218,grass,
19534,"1117686848",7218,grass,
19535,"1117686849",7218,grass,
19536,"1117686850",7218,grass,
19537,"1117686851",7218,grass,
19538,"1117686853",7218,grass,
19539,"1117686854",7218,grass,
19540,"1117686855",7218,grass,
19541,"1117686856",7218,grass,
19542,"1117686858",7218,grass,
19543,"1117686859",7218,grass,
19544,"1117905929",7215,orchard,
19545,"1117905930",7215,orchard,
19546,"1117905931",7215,orchard,
19547,"1117905932",7215,orchard,
19548,"1117905933",7215,orchard,
19549,"1117905934",7215,orchard,
19550,"1117905935",7215,orchard,
19551,"1117905936",7215,orchard,
19552,"1117905938",7215,orchard,
19553,"1117905939",7215,orchard,
19554,"1117905940",7229,farmland,
19555,"1117905941",7201,forest,
19556,"1117905942",7215,orchard,
19557,"1117905943",7215,orchard,
19558,"1117905944",7215,orchard,
19559,"1117905945",7215,orchard,
19560,"1117905946",7215,orchard,
19561,"1117905947",7215,orchard,
19562,"1117905948",7215,orchard,
19563,"1117905950",7229,farmland,
19564,"1117905951",7229,farmland,
19565,"1117905952",7215,orchard,
19566,"1117905953",7215,orchard,
19567,"1118747237",7229,farmland,
19568,"1118747238",7215,orchard,
19569,"1118747239",7215,orchard,
19570,"1118747240",7229,farmland,
19571,"1118747241",7215,orchard,
19572,"1118747242",7215,orchard,
19573,"1118747243",7215,orchard,
19574,"1118747244",7215,orchard,
19575,"1118747245",7229,farmland,
19576,"1118747246",7215,orchard,
19577,"1118747247",7215,orchard,
19578,"1118747248",7215,orchard,
19579,"1119043320",7215,orchard,
19580,"1119043327",7215,orchard,
19581,"1119043329",7215,orchard,
19582,"1119043334",7215,orchard,
19583,"1119043337",7215,orchard,
19584,"1119208376",7229,farmland,
19585,"1119208378",7201,forest,
19586,"14965486",7229,farmland,
19587,"1119208386",7217,scrub,
19588,"14965487",7229,farmland,
19589,"1119208387",7217,scrub,
19590,"14965488",7229,farmland,
19591,"1119208390",7217,scrub,
19592,"1119208391",7217,scrub,
19593,"1119208392",7217,scrub,
19594,"1119263717",7215,orchard,
19595,"1119263718",7229,farmland,
19596,"1119263719",7215,orchard,
19597,"1119263720",7229,farmland,
19598,"1119263721",7215,orchard,
19599,"1119263723",7215,orchard,
19600,"1119263724",7215,orchard,
19601,"1119263725",7215,orchard,
19602,"1119263726",7215,orchard,
19603,"1119263727",7215,orchard,
19604,"1119263728",7215,orchard,
19605,"1119263729",7215,orchard,
19606,"1119263730",7215,orchard,
19607,"1119263731",7215,orchard,
19608,"1119263733",7215,orchard,
19609,"1119263734",7215,orchard,
19610,"1119263735",7215,orchard,
19611,"1119263736",7215,orchard,
19612,"1119263737",7215,orchard,
19613,"1119263739",7215,orchard,
19614,"1119263740",7229,farmland,
19615,"1119263741",7215,orchard,
19616,"1119263742",7215,orchard,
19617,"1119263743",7215,orchard,
19618,"1119263744",7215,orchard,
19619,"1119263745",7215,orchard,
19620,"1119263746",7215,orchard,
19621,"1119263747",7215,orchard,
